	name	cat	situation	title	response	word	city
10	方信淵	民政	結案	請 高雄市政府明訂各區公所辦理「里、鄰長及租佃委員文康活動」，當事人不克參加，其實際代理參加之眷屬或家屬的界限範圍。		['高雄市', '政府', '明訂', '區公所', '辦理', '鄰長', '租佃', '委員', '文康', '活動', '當事人', '參加', '實際', '代理', '參加', '眷屬', '家屬', '界限', '範圍']	高雄市
11	江瑞鴻	民政	結案	仁武區烏林里、仁福里行政區域紊亂，建請重新規劃調整行政區域案。		['仁武區', '烏林里', '仁福里', '行政', '區域', '紊亂', '建請', '規劃', '調整', '行政', '區域']	高雄市
12	江瑞鴻	民政	結案	仁武區急需增建第三派出所建議案。		['仁武區', '急需', '增建', '第三', '派出所', '建議案']	高雄市
13	蔡武宏	民政	結案	前鎮小港兩區的回饋金，請遵照韓市長指示，儘速擬訂具體辦法轉請區公所辦理。		['前鎮', '小港', '回饋金', '遵照', '市長', '指示', '擬訂', '具體', '辦法', '轉請', '區公所', '辦理']	高雄市
14	黃捷	民政	結案	高雄市政府消防局「高雄119」APP增置即時通報系統專區。		['高雄市', '政府', '消防局', '高雄', '119', 'APP', '增置', '即時', '通報', '系統', '專區']	高雄市
15	黃捷	民政	結案	外勤單位警員值班制度改善。		['外勤', '單位', '警員', '值班', '制度', '改善']	高雄市
16	黃捷	民政	結案	警察長短袖服裝，授權同仁自行彈性決定穿著。		['警察', '長短袖', '服裝', '授權', '同仁', '決定', '穿著']	高雄市
17	黃捷	民政	結案	優先補勤務繁重分隊第二套消防衣。		['勤務', '繁重', '分隊', '第二', '消防衣']	高雄市
18	黃捷	民政	結案	續保留戶政事務所伴侶註記申請。		['保留', '戶政', '事務所', '伴侶', '註記', '申請']	高雄市
19	陸淑美	民政	結案	本市橋頭新市鎮目前住戶約1000多戶，只編制3鄰，每鄰戶數過多，建請調整以利里政推行。		['橋頭', '市鎮', '住戶', '1000多', '編制', '戶數', '過多', '建請', '調整', '以利', '里政', '推行']	高雄市
20	陸淑美	民政	結案	建議擴建本市梓官區梓信里活動中心案。		['建議', '擴建', '梓官區', '梓信里', '活動中心']	高雄市
21	陸淑美	民政	結案	建議本市梓官區梓和里示範公墓遷葬案。		['建議', '梓官區', '梓和里', '示範', '公墓', '遷葬案']	高雄市
22	邱俊憲	民政	結案	建請市府設置青年局時，要先進行開放多元的討論。		['建請', '市府', '設置', '青年局', '進行', '開放', '多元', '討論']	高雄市
23	邱俊憲	民政	結案	建請市府提出覆鼎金地區殯葬設施整體改善計畫。		['建請', '市府', '提出', '覆鼎金', '地區', '殯葬', '設施', '整體', '改善', '計畫']	高雄市
24	邱俊憲	民政	結案	建請市府研擬評估新建鳥松區綜合行政中心之可行性。		['建請', '市府', '研擬', '評估', '新建', '鳥松區', '綜合', '行政', '中心', '可行性']	高雄市
25	邱俊憲	民政	結案	建請市府研擬新建鳥松區鳥松里及坔埔里綜合活動中心之可行性。		['建請', '市府', '研擬', '新建', '鳥松區', '鳥松里', '坔埔里', '綜合', '活動', '中心', '可行性']	高雄市
26	邱俊憲	民政	結案	建請市府針對鄰長所分配之人口數目進行妥適調整。		['建請', '市府', '針對', '鄰長', '分配', '人口', '數目', '進行', '妥適', '調整']	高雄市
27	邱俊憲	民政	結案	建請市府務必妥適安排市長出訪行程，以免損害市府國際形象。		['建請', '市府', '妥適', '安排', '市長', '出訪', '行程', '以免', '損害', '市府', '國際', '形象']	高雄市
28	黃文志	民政	結案	建請市府將里長公務機車汰換成電動機車。		['建請', '市府', '里長', '公務', '機車', '汰換成', '電動', '機車']	高雄市
29	陳玫娟	民政	結案	左營菜公里和新光里、合群里和明建里增設里聯合活動中心，楠梓區清豐里增設里活動中心。		['左營', '菜公里', '新光里', '合群里', '明建里', '增設', '聯合', '活動', '中心', '楠梓區', '清豐里', '增設', '活動', '中心']	高雄市
30	黃天煌	民政	結案	建請於大寮眷村重劃區規劃增設里民活動中心。		['建請', '大寮', '眷村', '重劃區', '規劃', '增設', '里民', '活動', '中心']	高雄市
31	陳若翠	民政	結案	請市府重新檢討調整市府及各區公所防災業務，對防災救災做全盤性規劃考量。		['市府', '檢討', '調整', '市府', '區公所', '防災', '業務', '防災', '救災', '全盤性', '規劃', '考量']	高雄市
32	黃秋媖	民政	結案	鑑於預算審議效能提升與地方民主監督專業再深化，建請高雄市議會增設定期檢視本市各項預算編列與執行效能之預算中心。		['鑑於', '預算', '審議', '效能', '提升', '地方', '民主', '監督', '專業', '深化', '建請', '高雄市', '議會', '增設', '檢視', '預算', '編列', '執行', '效能', '預算', '中心']	高雄市
33	李雅慧	民政	結案	鑑於預算審議效能提升與地方民主監督專業再深化，建請高雄市議會增設定期檢視本市各項預算編列與執行效能之預算中心。		['鑑於', '預算', '審議', '效能', '提升', '地方', '民主', '監督', '專業', '深化', '建請', '高雄市', '議會', '增設', '檢視', '預算', '編列', '執行', '效能', '預算', '中心']	高雄市
34	江瑞鴻	民政	結案	鑑於預算審議效能提升與地方民主監督專業再深化，建請高雄市議會增設定期檢視本市各項預算編列與執行效能之預算中心。		['鑑於', '預算', '審議', '效能', '提升', '地方', '民主', '監督', '專業', '深化', '建請', '高雄市', '議會', '增設', '檢視', '預算', '編列', '執行', '效能', '預算', '中心']	高雄市
35	鄭孟洳	民政	結案	鑑於預算審議效能提升與地方民主監督專業再深化，建請高雄市議會增設定期檢視本市各項預算編列與執行效能之預算中心。		['鑑於', '預算', '審議', '效能', '提升', '地方', '民主', '監督', '專業', '深化', '建請', '高雄市', '議會', '增設', '檢視', '預算', '編列', '執行', '效能', '預算', '中心']	高雄市
36	黃文益	民政	結案	鑑於預算審議效能提升與地方民主監督專業再深化，建請高雄市議會增設定期檢視本市各項預算編列與執行效能之預算中心。		['鑑於', '預算', '審議', '效能', '提升', '地方', '民主', '監督', '專業', '深化', '建請', '高雄市', '議會', '增設', '檢視', '預算', '編列', '執行', '效能', '預算', '中心']	高雄市
37	林智鴻	民政	結案	鑑於預算審議效能提升與地方民主監督專業再深化，建請高雄市議會增設定期檢視本市各項預算編列與執行效能之預算中心。		['鑑於', '預算', '審議', '效能', '提升', '地方', '民主', '監督', '專業', '深化', '建請', '高雄市', '議會', '增設', '檢視', '預算', '編列', '執行', '效能', '預算', '中心']	高雄市
38	邱于軒	民政	結案	爭取警察及消防人員於執勤時增加健康防護設備。		['爭取', '警察', '消防', '人員', '執勤', '增加', '健康', '防護', '設備']	高雄市
39	邱于軒	民政	結案	高雄市政府回饋金(方式)陽光法案。		['高雄市', '政府', '回饋金', '方式', '陽光法案']	高雄市
40	邱于軒	民政	結案	建請高雄市政府將林園區公所舊址應新建地下停車場並轉型該用地空間實施改造計畫案。		['建請', '高雄市', '政府', '林園', '區公所', '舊址', '新建', '停車場', '轉型', '用地', '空間', '實施', '改造', '計畫案']	高雄市
41	童燕珍	民政	結案	強化檢核高雄市公部門報告。		['強化', '檢核', '高雄市', '部門', '報告']	高雄市
42	童燕珍	民政	結案	青年局籌備應廣招高雄青年意見，並在未來重啟青年諮詢委員會。		['青年局', '籌備', '高雄', '青年', '意見', '重啟', '青年', '諮詢', '委員會']	高雄市
43	李雅慧	民政	結案	建請未來青年局的設立，納入青年諮詢組織，以利於整合青年事務政策規劃及研訂發展策略，加速高雄的青年事務發展。		['建請', '青年局', '設立', '納入', '青年', '諮詢', '組織', '以利於', '整合', '青年', '事務', '政策', '規劃', '研訂', '發展', '策略', '加速', '高雄', '青年', '事務', '發展']	高雄市
44	江瑞鴻	民政	結案	建請未來青年局的設立，納入青年諮詢組織，以利於整合青年事務政策規劃及研訂發展策略，加速高雄的青年事務發展。		['建請', '青年局', '設立', '納入', '青年', '諮詢', '組織', '以利於', '整合', '青年', '事務', '政策', '規劃', '研訂', '發展', '策略', '加速', '高雄', '青年', '事務', '發展']	高雄市
45	李喬如	民政	結案	建請未來青年局的設立，納入青年諮詢組織，以利於整合青年事務政策規劃及研訂發展策略，加速高雄的青年事務發展。		['建請', '青年局', '設立', '納入', '青年', '諮詢', '組織', '以利於', '整合', '青年', '事務', '政策', '規劃', '研訂', '發展', '策略', '加速', '高雄', '青年', '事務', '發展']	高雄市
46	鄭孟洳	民政	結案	建請未來青年局的設立，納入青年諮詢組織，以利於整合青年事務政策規劃及研訂發展策略，加速高雄的青年事務發展。		['建請', '青年局', '設立', '納入', '青年', '諮詢', '組織', '以利於', '整合', '青年', '事務', '政策', '規劃', '研訂', '發展', '策略', '加速', '高雄', '青年', '事務', '發展']	高雄市
47	黃文益	民政	結案	建請未來青年局的設立，納入青年諮詢組織，以利於整合青年事務政策規劃及研訂發展策略，加速高雄的青年事務發展。		['建請', '青年局', '設立', '納入', '青年', '諮詢', '組織', '以利於', '整合', '青年', '事務', '政策', '規劃', '研訂', '發展', '策略', '加速', '高雄', '青年', '事務', '發展']	高雄市
48	韓賜村	民政	結案	建請未來青年局的設立，納入青年諮詢組織，以利於整合青年事務政策規劃及研訂發展策略，加速高雄的青年事務發展。		['建請', '青年局', '設立', '納入', '青年', '諮詢', '組織', '以利於', '整合', '青年', '事務', '政策', '規劃', '研訂', '發展', '策略', '加速', '高雄', '青年', '事務', '發展']	高雄市
49	陳玫娟	民政	結案	請把左營區明建活動中心活化納入前瞻計畫提案。		['左營區', '明建', '活動', '中心', '活化', '納入', '前瞻', '計畫', '提案']	高雄市
50	吳益政	民政	二讀通過	建請修正「高雄市議會議事規則第三十四條」案。		['建請', '修正', '高雄', '市議會', '議事', '規則', '第三十四']	高雄市
51	朱信強	民政	結案	選舉頻繁，建請行政院調整各類公職人員任期，總統、立法委員及地方公職人員選舉合併一次辦理，以節省社會成本，增進人民和諧。		['選舉', '頻繁', '建請', '行政院', '調整', '公職', '人員', '任期', '總統', '立法委員', '地方', '公職', '人員', '選舉', '合併', '辦理', '節省', '社會', '成本', '增進', '人民', '和諧']	高雄市
52	吳益政	民政	結案	選舉頻繁，建請行政院調整各類公職人員任期，總統、立法委員及地方公職人員選舉合併一次辦理，以節省社會成本，增進人民和諧。		['選舉', '頻繁', '建請', '行政院', '調整', '公職', '人員', '任期', '總統', '立法委員', '地方', '公職', '人員', '選舉', '合併', '辦理', '節省', '社會', '成本', '增進', '人民', '和諧']	高雄市
53	韓賜村	民政	結案	選舉頻繁，建請行政院調整各類公職人員任期，總統、立法委員及地方公職人員選舉合併一次辦理，以節省社會成本，增進人民和諧。		['選舉', '頻繁', '建請', '行政院', '調整', '公職', '人員', '任期', '總統', '立法委員', '地方', '公職', '人員', '選舉', '合併', '辦理', '節省', '社會', '成本', '增進', '人民', '和諧']	高雄市
54	宋立彬	民政	結案	有關梓官區行政中心遷移之規劃與興建。		['有關', '梓官區', '行政', '中心', '遷移', '規劃', '興建']	高雄市
55	何權峰	民政	結案	灣興街50巷道路刨鋪。		['灣興街', '50巷', '道路', '刨鋪']	高雄市
56	李喬如	民政	結案	請高雄市政府善用市公用機關用地，如高雄市鼓山區鼓山清潔隊停車場及厚安街停車場用地（鼓山區內惟段九小段54、55地號）開發興建多功能使用含里活動中心在內之場域。		['高雄市', '政府', '善用', '公用', '機關', '用地', '高雄市', '鼓山區', '鼓山', '清潔隊', '停車場', '厚安街', '停車場', '用地', '鼓山區', '內惟段', '九小段', '54', '55', '地號', '開發', '興建', '多功能', '使用', '活動', '中心', '場域']	高雄市
57	賴文德	民政	結案	六龜分局建山派出所、高中派出所、復興派出所閒置空間，應活化多元利用。		['六龜', '分局', '建山', '派出所', '高中', '派出所', '復興', '派出所', '閒置', '空間', '活化', '多元', '利用']	高雄市
58	陳慧文	民政	結案	強化治安建請新增監視器及加強維修功能以提高監視器系統妥善率。		['強化', '治安', '建請', '新增', '監視器', '加強', '維修', '功能', '提高', '監視器', '系統', '妥善率']	高雄市
59	黃香菽	民政	結案	維護治安打擊犯罪，強化路口監視器效益及使用功能。		['維護', '治安', '打擊', '犯罪', '強化', '路口', '監視器', '效益', '使用', '功能']	高雄市
60	黃香菽	民政	結案	建請高雄市能針對一區一特色辦理區域性特色活動。		['建請', '高雄市', '針對', '特色', '辦理', '區域性', '特色', '活動']	高雄市
61	黃香菽	民政	結案	建請消防局盡速完成增設澄清消防分隊。		['建請', '消防局', '完成', '增設', '澄清', '消防', '分隊']	高雄市
62	劉德林	民政	二讀通過	建請修正「高雄市議會各種委員會設置辦法第二條」案。		['建請', '修正', '高雄', '市議會', '委員會', '設置', '辦法', '第二']	高雄市
63	曾麗燕	民政	結案	警察超時（勤）加班費應分日、夜間不同調整加班費成數。		['警察', '超時', '加班費', '不同', '調整', '加班費', '成數']	高雄市
64	李雅靜	民政	結案	建請市府鳳山區建國路二段及文英路口增設監視系統，俾便維護地區治安，保障民眾生命財產之安全。		['建請', '市府', '鳳山區', '建國路', '二段', '文英路', '增設', '監視', '系統', '俾便', '維護', '地區', '治安', '保障', '民眾', '生命', '財產', '安全']	高雄市
65	陳若翠	民政	結案	建議依內政部警政署函示標準編列321萬元預算，以落實照顧本市退休警察人員。		['建議', '內政部', '警政署', '函示', '標準', '編列', '321萬', '預算', '落實', '照顧', '退休', '警察', '人員']	高雄市
66	張勝富	民政	結案	仁武區大灣里活動中心。		['仁武區', '大灣里', '活動', '中心']	高雄市
67	張勝富	民政	結案	灣內里活動中心設備、硬體設施老舊汰換。		['灣內里', '活動', '中心', '設備', '硬體', '設施', '老舊', '汰換']	高雄市
68	鄭安秝	民政	結案	建請增設鳳山區環河街與中山東路380巷監視器，以確保市民生命財產之安全。		['建請', '增設', '鳳山區', '環河街', '中山東路', '380巷', '監視器', '確保', '市民', '生命', '財產', '安全']	高雄市
69	鄭安秝	民政	結案	建請市府規劃興建鳳山區武松里民活動中心案。		['建請', '市府', '規劃', '興建', '鳳山區', '武松', '里民', '活動', '中心']	高雄市
70	鄭安秝	民政	結案	建請市府與高雄各區公所有更為便利的聯繫管道。		['建請', '市府', '高雄', '區公所', '更為', '便利', '聯繫', '管道']	高雄市
71	李眉蓁	民政	結案	建請市府推廣楠梓區的特色發展，吸引民眾重視楠梓區，讓民眾知道每一個行政區的特色。		['建請', '市府', '推廣', '楠梓區', '特色', '發展', '吸引', '民眾', '重視', '楠梓區', '民眾', '知道', '行政區', '特色']	高雄市
72	張勝富	民政	結案	高雄市里長公務機車老舊汰換。		['高雄市', '里長', '公務', '機車', '老舊', '汰換']	高雄市
73	李雅慧	民政	結案	建請貴府研議於本市各區公所調解委員會調解期日派駐至少一名員警在調解委員會垷場協助維持秩序。		['建請', '研議', '區公所', '調解', '委員會', '調解', '派駐', '員警', '調解', '委員會', '垷場', '協助', '維持', '秩序']	高雄市
74	黃文益	民政	結案	建請貴府研議於本市各區公所調解委員會調解期日派駐至少一名員警在調解委員會垷場協助維持秩序。		['建請', '研議', '區公所', '調解', '委員會', '調解', '派駐', '員警', '調解', '委員會', '垷場', '協助', '維持', '秩序']	高雄市
75	簡煥宗	民政	結案	建請警察局盤點整體老舊廳舍研議改善措施。		['建請', '警察局', '盤點', '整體', '老舊', '廳舍', '研議', '改善', '措施']	高雄市
76	李柏毅	民政	結案	建請警察局與商街住宅、大樓公共場所合作，讓民眾的監視器角度可調整或增設，在有限的經費之下可讓治安更佳的安全。		['建請', '警察局', '住宅', '大樓', '公共', '場所', '合作', '民眾', '監視器', '角度', '調整', '增設', '有限', '經費', '之下', '治安', '安全']	高雄市
77	何權峰	民政	結案	推廣安裝住宅用火災警報器。		['推廣', '安裝', '住宅用', '火災', '警報器']	高雄市
78	何權峰	民政	結案	共創安全社會網，加強維護社會秩序。		['共創', '安全', '社會網', '加強', '維護', '社會', '秩序']	高雄市
79	王耀裕	民政	結案	建請市府調整高雄市退休警察人員東、西區協會照護補助費預算。		['建請', '市府', '調整', '高雄市', '退休', '警察', '人員', '西區', '協會', '照護', '補助費', '預算']	高雄市
80	江瑞鴻	民政	結案	建請全面檢討仁武區鄰里行政區域調整，以利鄰里工作公平合理化。		['建請', '檢討', '仁武區', '鄰里', '行政', '區域', '調整', '以利', '鄰里', '工作', '公平', '合理化']	高雄市
81	曾俊傑	民政	結案	請市府於三民區寶獅里及寶盛里興建里民活動中心，供里民集會活動。		['市府', '三民區', '寶獅里', '寶盛里', '興建', '里民', '活動', '中心', '里民', '集會', '活動']	高雄市
82	黃捷	民政	結案	建請民政局設立748施行法諮詢專線及專頁。		['建請', '民政局', '設立', '748', '施行法', '諮詢', '專線', '專頁']	高雄市
83	黃捷	民政	結案	建請消防局將危險職務加給加成編列常態化。		['建請', '消防局', '危險', '職務', '加給', '加成', '編列', '常態化']	高雄市
84	黃捷	民政	結案	建請消防局授權消防同仁自行彈性決定長短袖服裝穿著。		['建請', '消防局', '授權', '消防', '同仁', '決定', '長短袖', '服裝', '穿著']	高雄市
85	黃捷	民政	結案	建請消防局將蜂蛇業務擴大委外業務專職分工。		['建請', '消防局', '蜂蛇', '業務', '擴大', '委外', '業務', '專職', '分工']	高雄市
86	郭建盟	民政	結案	請高市府在確保安全把關不打折的前提下，提「高市府非核心行政業務委外可行性評估報告」，研議將不涉及准駁、裁罰處分等部分的行政業務，委託民間機構執行，或採政府自辦與委託民間雙軌併行，兼顧財政減支，同時提高行政效能。		['高市府', '確保', '安全', '把關', '打折', '前提', '高市府', '核心', '行政', '業務', '委外', '可行性', '評估', '報告', '研議', '涉及', '准駁', '裁罰', '處分', '行政', '業務', '委託', '民間', '機構', '執行', '政府', '自辦', '委託', '民間', '雙軌', '併行', '兼顧', '財政', '減支', '提高', '行政', '效能']	高雄市
87	郭建盟	民政	結案	高雄粗出生率、嬰兒死亡率、兒少保護受虐者人數比率、兒少性剝削被害比率、兒少安置人數比率、少年竊盜犯罪人口率六項與兒少成長相關數據業務皆為六都第一或最低。建請高市府速針對八道高雄六都「黑」第一數據 提出成因分析與因應之道，並於第三屆第二會期定期大會中，提出專案報告。		['高雄', '出生率', '嬰兒', '死亡率', '兒少', '保護', '受虐', '人數', '比率', '兒少', '剝削', '比率', '兒少', '安置', '人數', '比率', '少年', '竊盜', '犯罪', '人口率', '兒少', '成長', '相關', '數據', '業務', '第一', '建請', '高市府', '針對', '高雄', '第一', '數據', '提出', '成因', '分析', '因應', '第三', '第二', '會期', '定期', '大會', '提出', '專案', '報告']	高雄市
88	黃天煌	民政	結案	大寮區中興里活動中心闢建需要及迫切性。		['大寮區', '中興里', '活動', '中心', '闢建', '需要', '迫切性']	高雄市
89	鄭安秝	民政	結案	建請增加設置鳳山區大德里監視器，以確保市民生命財產之安全。		['建請', '增加', '設置', '鳳山區', '大德里', '監視器', '確保', '市民', '生命', '財產', '安全']	高雄市
90	鄭安秝	民政	結案	建請增設鳳山區(牛潮埔)鎮北里監視器，以確保市民生命財產之安全。		['建請', '增設', '鳳山區', '牛潮埔', '北里', '監視器', '確保', '市民', '生命', '財產', '安全']	高雄市
91	鄭安秝	民政	結案	建請增設鳳山區和興街、長樂街及長興街建議安裝監視器，以確保市民生命財產之安全。		['建請', '增設', '鳳山區', '和興街', '長樂街', '長興街', '建議', '安裝', '監視器', '確保', '市民', '生命', '財產', '安全']	高雄市
92	鄭安秝	民政	結案	建請增設鳳山區五權南路與復興路口監視器，以確保市民生命財產之安全。		['建請', '增設', '鳳山區', '五權南路', '復興路口', '監視器', '確保', '市民', '生命', '財產', '安全']	高雄市
93	陳善慧	民政	結案	請全面盤點監視器之妥善，維護監視器之運轉順暢，保證市民生命財產之安全。		['盤點', '監視器', '妥善', '維護', '監視器', '運轉', '順暢', '保證', '市民', '生命', '財產', '安全']	高雄市
94	陳善慧	民政	結案	規劃興建楠梓區右昌興昌里、國昌里、裕昌里、泰昌里、福昌里等五里多功能活動中心。		['規劃', '興建', '楠梓區', '右昌', '興昌里', '國昌里', '裕昌里', '泰昌里', '福昌里', '活動', '中心']	高雄市
95	陳善慧	民政	結案	規劃興建楠梓區土庫多功能活動中心。		['規劃', '興建', '楠梓區', '土庫', '活動', '中心']	高雄市
96	陳善慧	民政	結案	規劃興建楠梓區藍田多功能活動中心。		['規劃', '興建', '楠梓區', '藍田', '活動', '中心']	高雄市
97	邱俊憲	民政	結案	建請市府明確提出北漂青年返鄉就業之施政績效。		['建請', '市府', '明確', '提出', '北漂', '青年', '返鄉', '就業', '施政', '績效']	高雄市
98	許慧玉	民政	結案	公有納骨塔，面臨塔位即將不足之改善措施。		['公有', '納骨塔', '面臨', '塔位', '不足', '改善', '措施']	高雄市
99	林智鴻	民政	結案	建請修繕鳳山區老爺里活動中心。		['建請', '修繕', '鳳山區', '老爺里', '活動中心']	高雄市
100	林于凱	民政	結案	確實執行「高雄市消防救護車收費辦法」，以有效運用緊急救護資源。		['執行', '高雄市', '消防', '救護車', '收費', '辦法', '有效', '運用', '緊急', '救護', '資源']	高雄市
101	黃秋媖	民政	結案	建請加強監視器維護及設置。		['建請', '加強', '監視器', '維護', '設置']	高雄市
102	黃秋媖	民政	結案	建請市府研議增設彌陀納骨塔塔位事宜。		['建請', '市府', '研議', '增設', '彌陀', '納骨塔', '塔位', '事宜']	高雄市
103	童燕珍	民政	結案	請高雄市政府整合目前高雄各項智慧服務項目。		['高雄市', '政府', '整合', '高雄', '智慧', '服務', '項目']	高雄市
104	陳麗珍	民政	結案	建請左營區公所第二戶政(立信路)增加興建樓層及電梯。		['建請', '左營', '區公所', '第二', '戶政', '立信路', '增加', '興建', '樓層', '電梯']	高雄市
105	康裕成	民政	結案	請於本屆第2次定期大會前提出「發大財行政計畫書」，並建置「發大財進度網頁專區」。		['第2', '定期', '大會', '提出', '行政', '計畫書', '建置', '進度', '網頁', '專區']	高雄市
106	高閔琳	民政	結案	建請市府依「司法院釋字第748號解釋施行法」落實性別平等與婚姻平權政策，積極推動集團婚禮納同志、戶政系統同性配偶註記等相關行政措施。		['建請', '市府', '司法院', '釋字', '第748', '解釋', '施行法', '落實', '性別', '平等', '婚姻', '平權', '政策', '積極', '推動', '集團', '婚禮', '同志', '戶政', '系統', '同性', '配偶', '註記', '相關', '行政', '措施']	高雄市
107	高閔琳	民政	結案	建請市府檢討提升新住民輔導業務及活動參與率。		['建請', '市府', '檢討', '提升', '新住民', '輔導', '業務', '活動', '參與率']	高雄市
108	高閔琳	民政	結案	建請研考會青年參與式預算之提案研議辦理。		['建請', '研考會', '青年', '參與式', '預算', '提案', '研議', '辦理']	高雄市
109	高閔琳	民政	結案	暫緩高雄第二殯儀館橋頭分館擴充計畫，先行招開地方公聽會。		['暫緩', '高雄', '第二', '殯儀館', '橋頭', '分館', '擴充', '計畫', '招開', '地方', '公聽會']	高雄市
110	陳若翠	社政	結案	建議將「高雄市低收入戶調查及生活扶助辦法」第三條第一款「第一類：家庭應計算人口均無工作能力，且無收入、無一定財產、無收益，非靠救助無法生活者。」修正為「第一類：家庭應計算人口均無工作能力，且無收入、無一定財產、無收益者。」		['建議', '高雄市', '低收入戶', '調查', '生活', '扶助', '辦法', '第三', '第一', '第一', '家庭', '計算', '人口', '工作', '能力', '收入', '一定', '財產', '收益', '救助', '生活', '修正為', '第一', '家庭', '計算', '人口', '工作', '能力', '收入', '一定', '財產', '收益']	高雄市
111	陳若翠	社政	結案	請市府提供適當之閒置機關房舍，做為志工之家。		['市府', '提供', '適當', '閒置', '機關', '房舍', '做為', '志工']	高雄市
112	吳銘賜	社政	結案	目前高雄僅能提供約一千個托育服務名額，完全無法滿足二萬名零至二歲嬰兒托育需求，建請社會局應增設公托中心，以解決年輕夫妻托育問題。		['高雄', '提供', '一千', '托育', '服務', '名額', '滿足', '二萬', '嬰兒', '托育', '需求', '建請', '社會局', '增設', '公托', '中心', '解決', '年輕', '夫妻', '托育', '問題']	高雄市
113	曾俊傑	社政	結案	街友盤據公園，造成附近里民使用公園上的困擾。		['街友', '盤據', '公園', '造成', '附近', '里民', '使用', '公園', '困擾']	高雄市
114	黃捷	社政	結案	托育準公共化政策保障托育人員28K底薪評估。		['托育', '準公共化', '政策', '保障', '托育', '人員', '28K', '底薪', '評估']	高雄市
115	何權峰	社政	結案	力促托育一條龍，讓0~6歲幼童都享有政府補助。		['力促', '托育', '0~6', '幼童', '享有', '政府', '補助']	高雄市
116	陳玫娟	社政	結案	華夏路及曾子路口原北長青預定地應活化利用為多目標使用的活動中心。		['華夏路', '曾子路', '北長青', '預定地', '活化', '利用', '多目標', '使用', '活動', '中心']	高雄市
117	邱俊憲	社政	結案	建請市府強化保障社工員權益與待遇。		['建請', '市府', '強化', '保障', '社工員', '權益', '待遇']	高雄市
118	邱俊憲	社政	結案	建請市府提升兒少早療與生活扶助服務人次與能量。		['建請', '市府', '提升', '兒少', '早療', '生活', '扶助', '服務', '人次', '能量']	高雄市
119	李雅慧	社政	結案	建請向衛福部研議修訂放寬國民年金法第7條納保資格及領取老年年金等相關規定或事宜。		['建請', '衛福部', '研議', '修訂', '放寬', '國民', '年金法', '第7', '納保', '資格', '領取', '老年', '年金', '相關', '規定', '事宜']	高雄市
120	江瑞鴻	社政	結案	建請向衛福部研議修訂放寬國民年金法第7條納保資格及領取老年年金等相關規定或事宜。		['建請', '衛福部', '研議', '修訂', '放寬', '國民', '年金法', '第7', '納保', '資格', '領取', '老年', '年金', '相關', '規定', '事宜']	高雄市
